location,violations,latitude,longitude,police_station
"1st Cross Road, Netravati Enclave, Adugodi Police Quarters, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",3,12.940133600000001,77.614233,Adugodi
"1st Cross Road, Mount Joy Extension, Hanumantha Nagar, Bengaluru, Karnataka. Pin-560004 (India)",3,12.939779132614783,77.56479875929845,Basavanagudi
"1st Cross Road, Laxmana Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",3,12.981546233333333,77.6283373,Halasur
"1st Main Road, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",3,13.046650966666666,77.50012716666667,Peenya
"1st Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",3,13.041650833333334,77.61227939999999,K.G. Halli
"1st Main Road, Vijay Mansion, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",3,12.967753566666667,77.54111623333334,Vijayanagara
"Gunjurupalya Road, Sapthagiri Nirvana, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",3,12.9212966,77.73629603333333,Whitefield
"1st Main Road, Sri Manjunatha Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",3,12.9490658,77.6996059,HAL Old Airport
"SB Road, Sajjan Rao Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",3,12.950695066666668,77.5779223,V.V.Puram (C.Pet)
"Road Number 7th, Secon Surveys Tech Park, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",3,12.980638633333333,77.72115103333333,Mahadevapura
"1st Main Road, Suraj Homes, Hebbal, Bengaluru, Karnataka. Pin-560092 (India)",3,13.057361333333333,77.58868936666667,Kodigehalli
"1st Main Road, TVS Emerland Cascadia, CKC Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",3,12.962404999999999,77.5911217,Halasuru Gate
"1st Main Road, Skyline Atlantis Apartment, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",3,12.995154466666667,77.66643083333334,Mahadevapura
"Royal Gardenia Road, Muthurayappa Estate, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",3,12.821017266666667,77.68753706666666,Electronic City
"1st Main Road, Sadgunte Palya, Chikka Adugodi, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560029, India",3,12.930901999999998,77.6097277,Mico Layout
"Gokul Veg, 142/143, D V Gundappa Road, NR Colony, Sunkenahalli, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560004, India",3,12.944631633333332,77.57107706666666,Basavanagudi
"Gokul Vegetarian, 399/34, 19th Main Road, Ketamaranahalli, Basaveshwaranagar, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",3,12.998704666666667,77.55087313333333,Malleshwaram
"Government Ayurvedic Medical College, Subedar Chatram Road, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",3,12.978893,77.57314910000001,Upparpet
"Government School Road, Kodigehalli Circle, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",3,13.059673166666668,77.57653863333333,Kodigehalli
"Dr Vishwesha Teertha Swamy Gala Road, Vinayaka Nagar, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",3,12.934435,77.5598272,Banashankari
"Dr. B. R. Ambedkar Road, Vimanapura, Jagadish Nagar, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560017, India",3,12.958983666666667,77.6680237,HAL Old Airport
"Dr. Dhirendra H Deshpande, 51, 33rd Cross Road, Jayanagar 4th Block, Byrasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560011, India",3,12.926353999999998,77.584092,Jayanagara
"Dr. Puneeth Rajkumar Ward, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560096, India",3,13.020115333333331,77.53243213333333,Rajajinagar
"Dr. Rajkumar Road, Rajajinagar 6th Block, Dr Rajkumar Ward, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560023, India",3,12.975208199999999,77.552281,Magadi Road
"Silver County Road, Sri Vinayaka Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560068 (India)",3,12.891746666666668,77.6670219,Electronic City
"Sir M Vishweshwaraiah Main Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",3,12.907866866666666,77.6280392,Madiwala
"Sir MVIT College Road, Phase 2A, After The Rain, Bettahalasur, Bengaluru, Karnataka. Pin-562157 (India)",3,13.1605469,77.59565500000001,Chikkajala
"Singapura Main Road, Vinayaka Nagara, MS Palaya, Doddabettahalli, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560097, India",3,13.081809733333335,77.5481322,Yelahanka
"1st Main Road, Rajajinagara 1st R Block, Basaveshwaranagar, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560086, India",3,13.008454,77.5485518,Rajajinagar
"SH 35, New Extension Kadugodi, Kadugodi Plantation, Bengaluru, Karnataka. Pin-560067 (India)",3,12.9913431,77.7560896,Mahadevapura
"SH 39, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",3,13.045634900000001,77.5074227,Chikkabanavara
"SK Road, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",3,12.978609166666667,77.57328543333334,Upparpet
"1st Main Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",3,12.995249172507286,77.66674747493684,Mahadevapura
"1st Main Road, SR Dinne, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",3,12.985028689730063,77.54492806349253,Vijayanagara
"1st Main Road, Prestige Jindal City, Chikkabidarakallu, Bengaluru, Karnataka. Pin-560073 (India)",3,13.0525539,77.48811253333334,No Police Station
"E4 Street, Brigade Mayfair Apartment, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",3,12.974064400000001,77.62356146666667,Halasur
"SilverJubilee Park Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",3,12.963294733333333,77.58177160000001,Halasuru Gate
"1st Cross Road, NC Colony, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",3,13.002191266666665,77.61184809999999,K.G. Halli
"Dr. Rajkumar Road, Rajajinagara 1st R Block, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",3,13.012372266666667,77.55428756666667,Malleshwaram
"Dr. Rajkumar Road, Subramanyanagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560055, India",3,13.0121397,77.55448723333333,Malleshwaram
"Dr. Vishnuvardhan Road, Seven Hills Layout, Chikkalasandra, Sarvabhouma Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560061, India",3,12.91149134229451,77.55211979013363,K.S. Layout
"Dr. Vishnuvardhan Road, Uttarahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560061, India",3,12.906189462228442,77.54388229645058,K.S. Layout
"1st Main Road, Old Okalipuram, Bengaluru, Karnataka. Pin-560021 (India)",3,12.983456233333333,77.56647316666665,Sheshadripuram
"1st Main Road, Pacifica Hamilton Towers, HSR Layout, Bengaluru, Karnataka. Pin-560034 (India)",3,12.917195233333333,77.62479026666666,HSR Layout
"Salarpuria Serenity, Sector 7, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",3,12.907112466666668,77.63270243333334,HSR Layout
"1st Main Road, Parimala Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",3,13.019720833333333,77.5382882,Rajajinagar
"Siddegowda Street, Mantri Blossom, Doddamavalli, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",3,12.954153499999999,77.58381463333333,City Market
"1st Cross Road, Ramamohanapuram, Gayatri Nagar, Bengaluru, Karnataka. Pin-560021 (India)",3,12.998709499999999,77.56443383333333,Malleshwaram
"BGS Flyover, Police Quarters, Bakshi Gardens, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",3,12.963797033333334,77.56867616666666,Chamarajpet
"BGS Flyover, Anandpuram, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",3,12.963379466666666,77.56757119999999,Chamarajpet
"East Parade Church, Mahatma Gandhi Road, Hanumanthappa Layout, K Kamaraj Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560042, India",3,12.973870166666666,77.61430503333334,Halasur
"Saint John's Church Road, Cleveland Town, K Kamaraj Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",3,12.988489833333333,77.61740746666668,Pulikeshinagar(F.Town)
"Saint Mark's Road, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",3,12.972363,77.601228,Cubbon Park
"Amrutha College Road, SV Residency, Priyanka Layout, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",3,12.882018166666667,77.67018006666666,Electronic City
"Amrutha College Road, Tirumala Heights, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",3,12.879016900000002,77.6720271,Electronic City
"Gaushala Road, Bagmane Constellation Business Park, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",3,12.981257966666666,77.69546623333333,Mahadevapura
"Gaushala Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",3,12.979737300000002,77.6953296,Mahadevapura
"Saloon mousse, 789/B, 12th Main Road, Motappanapalya, Indiranagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560038, India",3,12.970302666666667,77.64113733333333,Jeevanbheemanagar
"1st Main Road, Modern Colony, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",3,13.0203011,77.5558492,Yeshwanthpura
"Sapthagiri Medicals, 120/1, Lalbagh Road, Shanti Nagar, Hombegowda Nagara, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",3,12.955320299999999,77.58562023333333,Wilson Garden
"Sarayu Fine Dine, 46, 10th Cross Road, Nagapura, Mahalakshmipuram, Nagapura, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560086, India",3,12.999330300000002,77.54941536666666,Rajajinagar
"Anantha Nagar Road, Columbia Aaltius, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",3,12.835333366666667,77.67983443333334,Electronic City
"Gayatri Bhavan Road, MM Industrial Estate, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",3,12.929606733333332,77.5726617,Banashankari
"Gear School Road, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",3,12.910923333333335,77.6978956,Bellandur
"Gangadhara Chetty Road, Nitesh Logos, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",3,12.978266533333333,77.61811826666667,Halasur
"1st Cross Road, Sunkalpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",3,12.967211333333333,77.58478853333332,Halasuru Gate
"1st Cross Road, Syndicate Bank Colony, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",3,12.8846316,77.5960618,J.P. Nagar
"1st Cross Road, Singayyanapalya, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",3,12.9968943,77.6939261,Mahadevapura
"East Circle Road, Hari Priya Apartment, Upparahalli, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",3,12.952338466666667,77.57941823333333,V.V.Puram (C.Pet)
"Siddhartha Road, JJ Jivani Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",3,13.026222566666666,77.6309337,K.G. Halli
"Anepalya Main Road, Annepalya, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",3,12.951671533333332,77.60993380000001,Ashok Nagar
"Anand Rao Circle, Subedar Chatram Road, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",3,12.980832933333332,77.5747032,Upparpet
"Anjaneya Temple, 4th Main Road, Sadgunte Palya, Chikka Adugodi, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560029, India",3,12.930902600000001,77.6082604,Mico Layout
"Anna Basavanna Road, Annayappa Block, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",3,12.996274833333333,77.5833445,Sheshadripuram
"Sankey Road, Dharmaprakash Devarao Shivaram Ubhayaker Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",3,12.986297133333332,77.58911669999999,High ground
"Sankey Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",3,12.993763766666666,77.58538906666666,High ground
"1st Main Road, Mother Dairy Circle, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",3,13.098561133333334,77.57447889999999,Yelahanka
"1st Main Road, LIC Colony Junction, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",3,12.931390366666667,77.59266863333333,Jayanagara
"1st Main Road, LIC Colony, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",3,13.0298736,77.5530902,Yeshwanthpura
"Sarjapur Marathahalli Road, Janatha Colony Jakasandra, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",3,12.925256300000001,77.63555229999999,Adugodi
"Sarjapura Main Road, August Grand, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",3,12.908785066666667,77.69004036666666,Bellandur
"Andhrahalli Main Road, Sri Akadantha Nagar, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",3,12.9968389,77.48959836666667,Kamakshipalya
"Siddapura Road, Siddapura, Venkat Reddy Nagara, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560069, India",3,12.947237133333333,77.59091953333333,Wilson Garden
"1st Cross Road, Tippu Sultan Circle, Avalahalli, Bengaluru, Karnataka. Pin-560062 (India)",3,12.8726319,77.56655993333334,Thalagattapura
"Ecospace Internal Road, RMZ Ecospace, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",3,12.927405499999999,77.68071046666667,Bellandur
"BGS Flyover, Ennar Eminence Aradhana Apartment, Kaniyar Colony, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",3,12.9607941,77.55778976666666,Chamarajpet
"BBMP Waste Transfer Station, Kalidasa Road, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",3,12.977090366666665,77.58046546666667,Upparpet
"BDA 80 Feet Road, Rashi Pride, Avani Shringeri Nagar, Devarachikannahalli, Bengaluru, Karnataka. Pin-560076 (India)",3,12.8830308,77.6096957,Hulimavu
"1st Cross Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",3,12.987178966666667,77.51886403333333,Kamakshipalya
"Apparao Lane, Ramayya Circle, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",3,12.975269066666668,77.625478,Halasur
"Anjanapura Main Road, Vaishnavi Oasis, JP Nagar Phase 9, Bengaluru, Karnataka. Pin-560062 (India)",3,12.873712966666666,77.5643961,Thalagattapura
"Sarjapura Main Road, Confident Leo, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",3,12.904017366666666,77.702883,Bellandur
"1st Main Road, Keshavaraj Layout, Jogpalya, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560008, India",3,12.972119233333332,77.6257087,Halasur
"Shivanahalli Flyover, Vatal Nagaraj Road, Rajajinagar 3rd Block, Rajajinagar, Rajajinagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",3,12.9878737,77.54976146666667,Vijayanagara
"Sheshadri Road, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",3,12.9791549,77.581012,Upparpet
"Shree Nivasa Nagara Kempu Gouda Road, Pattegarapalya Circle, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",3,12.976297299999999,77.5260748,Vijayanagara
"Shree Vinayaka Layout, KR Puram, K.R Pura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560036, India",3,13.011001333333333,77.69775676666666,K.R. Pura
"Siddapura Road, S.M Krishna Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560066, India",3,12.9636029,77.7330883,Whitefield
"1st Main Road, Krishna Shelton, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",3,13.121093466666666,77.61707523333332,Yelahanka
"G Narayana Kumar Road, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",3,12.973603833333334,77.5503933,Magadi Road
"Gandhi Circle, Varthur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560087, India",3,12.940897433333333,77.74711376666666,Whitefield
"GM Palya Main Road, Mallesh Palya Extension, Malleshpalya, Bengaluru, Karnataka. Pin-560075 (India)",3,12.975522366666667,77.6815876,Banaswadi
"GP Rajarathnam Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",3,13.006087766666667,77.57026363333334,Malleshwaram
"G Narayana Kumar Road, Raheja Park, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",3,12.9796298,77.5392956,Magadi Road
"G Narayana Kumar Road, Sri Vinayaka Nagar Stage 1, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",3,12.981915866666668,77.53279583333334,Kamakshipalya
"1st Main Road, KHB Colony, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",3,12.9366597,77.61727663333333,Adugodi
"1st Main Road, Helmet Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",3,12.9491645,77.53666253333334,Byatarayanapura
"Armugam Circle, Amugam Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",3,12.939825533333334,77.57709906666666,Basavanagudi
"Sarjapura Main Road, The Grove, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",3,12.905362066666667,77.70076303333333,Bellandur
"Electronics City Flyover, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",3,12.8807793,77.64507296666666,Electronic City
"BB Road, Muneshwara Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",3,13.100056866666668,77.598056,Yelahanka
"B Chikkanna Layout, Garudachar Palya, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",3,12.996201266666667,77.6929856,Mahadevapura
"1st Cross Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",3,13.034090866666666,77.58890330000001,Hebbala
"1st Cross Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",3,13.009638466666667,77.69737353333333,K.R. Pura
"Shivajinagar Bus Station, Shivaji Road, Shivajinagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560051, India",3,12.984026933333334,77.6034696,Shivajinagar
"1st Main Road, Isak Layout, Anantapura, Bengaluru, Karnataka. Pin-560064 (India)",3,13.116381333333331,77.57802666666667,Yelahanka
"Sarjapura Main Road, Villa Del Mar, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)",3,12.919730999999999,77.66725013333333,Bellandur
